int_rate,loan_cost_proxy,term,payment_to_income,dti,fico_avg,emp_length,home_ownership_RENT,high_dti_flag,loan_amnt,purpose_vacation,pub_rec,purpose_credit_card,inq_last_6mths,purpose_house,annual_inc,has_pub_rec,purpose_other,revol_bal,delinq_2yrs
15.41,1541.0,36.0,0.11950302753341713,10.37,662.0,10.0,False,0,10000.0,False,0.0,False,0.0,False,35000.0,0,False,10428.0,0.0
11.22,561.0,36.0,0.013589496041706893,25.88,692.0,10.0,False,1,5000.0,False,0.0,False,2.0,False,145000.0,0,False,21575.0,0.0
14.85,519.75,36.0,0.04841263494602159,8.84,667.0,3.0,False,0,3500.0,False,0.0,False,0.0,False,30000.0,0,False,8179.0,0.0
13.67,191.38,36.0,0.011661633885579042,25.07,662.0,5.0,True,1,1400.0,False,0.0,False,0.0,False,49000.0,0,False,19979.0,0.0
12.88,1932.0,36.0,0.06802004224149552,34.58,662.0,0.0,True,1,15000.0,False,1.0,False,1.0,False,89000.0,1,False,32901.0,0.0
10.64,851.2,36.0,0.06011305083442283,19.78,712.0,1.0,False,0,8000.0,False,0.0,False,0.0,False,52000.0,0,False,10586.0,0.0
6.89,1378.0,36.0,0.08406217333999909,16.72,692.0,10.0,False,0,20000.0,False,0.0,False,1.0,False,88000.0,0,False,79342.0,1.0
9.8,2940.0,36.0,0.12320256988469558,29.41,732.0,10.0,False,1,30000.0,False,0.0,False,2.0,False,94000.0,0,False,97456.0,0.0
17.27,863.5,36.0,0.03302897926536639,14.03,662.0,10.0,False,0,5000.0,False,0.0,False,1.0,False,65000.0,0,True,9338.0,0.0
9.17,1008.7,36.0,0.1136939371014806,10.9,702.0,0.0,False,0,11000.0,False,0.0,False,2.0,False,37000.0,0,False,13276.0,0.0
7.49,719.04,36.0,0.06396772120259943,32.21,692.0,10.0,False,1,9600.0,False,0.0,True,0.0,False,56000.0,0,False,14324.0,1.0
20.5,6150.0,60.0,0.042326994861885736,11.3,692.0,5.0,False,0,30000.0,False,0.0,False,0.0,False,227698.0,0,False,16083.0,1.0
17.27,431.75,36.0,0.02146764776453651,17.6,672.0,10.0,False,0,2500.0,False,0.0,False,4.0,False,50000.0,0,True,732.0,3.0
6.89,82.68,36.0,0.020170815918589862,32.57,822.0,6.0,False,1,1200.0,False,0.0,True,0.0,False,22000.0,0,False,1271.0,0.0
8.49,882.96,36.0,0.06311478561815036,24.13,697.0,2.0,True,1,10400.0,False,0.0,False,1.0,False,62400.0,0,False,17188.0,0.0
13.44,796.32,36.0,0.04820443093657522,35.8,692.0,6.0,False,1,5925.0,False,0.0,True,0.0,False,50000.0,0,False,11778.0,1.0
8.49,1698.0,36.0,0.12396079137279287,27.14,707.0,3.0,True,1,20000.0,False,0.0,True,0.0,False,61097.0,0,False,19644.0,0.0
11.99,2961.53,36.0,0.15140835538054512,16.06,717.0,10.0,False,0,24700.0,False,0.0,False,4.0,False,65000.0,0,False,21470.0,1.0
7.91,197.75,36.0,0.032361781331862675,21.19,757.0,6.0,True,1,2500.0,False,0.0,False,0.0,False,29000.0,0,False,1409.0,0.0
13.67,4101.0,60.0,0.103923911413288,21.11,707.0,10.0,True,1,30000.0,False,0.0,False,0.0,False,80000.0,0,False,57888.0,0.0
9.17,1834.0,36.0,0.08999858843457395,18.16,662.0,1.0,False,0,20000.0,False,0.0,False,0.0,False,85000.0,0,False,71659.0,4.0
10.78,2080.54,36.0,0.15112772934495722,13.27,682.0,1.0,False,0,19300.0,False,0.0,False,1.0,False,50000.0,0,False,19363.0,0.0
13.99,1049.25,36.0,0.05124975004999,33.0,667.0,10.0,False,1,7500.0,False,0.0,True,1.0,False,60000.0,0,False,4667.0,0.0
12.88,3864.0,36.0,0.16815364105982336,22.89,712.0,3.0,True,1,30000.0,False,0.0,True,0.0,False,72000.0,0,False,38543.0,0.0
13.44,564.48,36.0,0.07116941529235382,22.1,707.0,10.0,False,1,4200.0,False,0.0,True,0.0,False,24000.0,0,False,17027.0,0.0
15.77,3942.5,60.0,0.11165507906232694,16.34,702.0,0.0,False,0,25000.0,False,1.0,True,0.0,False,65000.0,1,False,12656.0,0.0
12.88,1767.78,36.0,0.05275511370129128,6.05,667.0,3.0,True,0,13725.0,False,0.0,False,0.0,False,105000.0,0,True,427.0,0.0
7.89,755.4675,36.0,0.06911558871029763,31.5,707.0,10.0,True,1,9575.0,False,0.0,False,0.0,False,52000.0,0,False,5514.0,0.0
5.32,851.2,36.0,0.052558629967639894,8.59,707.0,2.0,True,0,16000.0,False,0.0,False,0.0,False,110000.0,0,False,17923.0,0.0
17.97,6289.5,60.0,0.09187325449091474,18.08,692.0,8.0,False,0,35000.0,False,0.0,True,0.0,False,116000.0,0,False,21047.0,0.0
19.48,1986.96,36.0,0.15049180327868852,17.76,717.0,2.0,True,0,10200.0,False,0.0,False,0.0,False,30000.0,0,True,4811.0,0.0
6.49,623.04,36.0,0.03460651688036701,14.09,732.0,4.0,True,0,9600.0,False,0.0,False,1.0,False,102000.0,0,True,29854.0,0.0
9.17,2200.8,36.0,0.09367424397012611,10.57,687.0,5.0,False,0,24000.0,False,0.0,False,1.0,False,98000.0,0,False,26119.0,0.0
12.88,4508.0,60.0,0.11210793770291254,16.66,702.0,10.0,True,0,35000.0,False,0.0,False,0.0,False,85000.0,0,False,41983.0,0.0
8.49,1547.3025,36.0,0.1815973902978007,17.94,707.0,4.0,True,0,18225.0,False,0.0,True,0.0,False,38000.0,0,False,7294.0,0.0
16.59,4977.0,36.0,0.04999475049165172,6.21,687.0,2.0,False,0,30000.0,False,0.0,False,1.0,False,255250.0,0,True,21955.0,3.0
11.48,1836.8,60.0,0.06492278348612564,21.16,707.0,6.0,True,1,16000.0,False,1.0,False,0.0,False,65000.0,1,False,12669.0,0.0
5.32,532.0,36.0,0.04516572514122881,5.27,687.0,10.0,True,0,10000.0,False,0.0,True,0.0,False,80000.0,0,False,19012.0,0.0
12.59,1510.8,36.0,0.09644965208349995,12.88,682.0,0.0,True,0,12000.0,False,0.0,False,1.0,False,50000.0,0,False,19856.0,0.0
11.22,897.6,36.0,0.08187058579144163,17.86,662.0,3.0,True,0,8000.0,False,1.0,False,0.0,False,38500.0,1,False,8004.0,0.0
11.48,964.32,36.0,0.04153177023446483,13.92,712.0,0.0,True,0,8400.0,False,0.0,True,0.0,False,80000.0,0,False,6597.0,0.0
21.48,1245.84,36.0,0.0293227569657379,17.49,667.0,4.0,False,0,5800.0,False,1.0,False,5.0,False,90000.0,1,False,7476.0,4.0
12.88,1397.48,36.0,0.08756938334799647,16.77,707.0,10.0,False,0,10850.0,False,0.0,False,1.0,False,50000.0,0,False,5418.0,0.0
7.49,1498.0,36.0,0.12438312337532492,9.04,692.0,6.0,False,0,20000.0,False,0.0,False,1.0,False,60000.0,0,False,12018.0,0.0
18.49,2958.4,36.0,0.12258050936644917,27.15,687.0,10.0,True,1,16000.0,False,0.0,False,3.0,False,57000.0,0,False,4503.0,0.0
9.8,2352.0000000000005,36.0,0.09264928208614966,25.55,662.0,2.0,True,1,24000.0,False,0.0,False,0.0,False,100000.0,0,False,16435.0,0.0
14.85,3712.5,60.0,0.11853429314137172,20.48,727.0,10.0,False,1,25000.0,False,0.0,False,1.0,False,60000.0,0,False,14659.0,0.0
10.78,490.49,36.0,0.01772803247373448,28.74,697.0,4.0,False,1,4550.0,False,1.0,False,0.0,False,100500.0,1,False,10445.0,0.0
14.85,3564.0,60.0,0.0758672177043061,19.04,662.0,10.0,False,0,24000.0,False,3.0,False,0.0,False,90000.0,1,False,9820.0,0.0
11.99,1438.8,60.0,0.06378076953716244,26.32,727.0,8.0,False,1,12000.0,False,1.0,False,0.0,False,50200.0,1,False,13343.0,0.0
9.17,917.0,36.0,0.047811328300754886,31.17,682.0,3.0,True,1,10000.0,False,0.0,False,2.0,False,80000.0,0,False,97456.0,0.0
14.48,1187.36,36.0,0.09148816600021614,17.35,677.0,0.0,True,0,8200.0,False,0.0,False,0.0,False,37000.0,0,True,993.0,0.0
10.78,808.5,36.0,0.08635540397506762,15.64,707.0,10.0,True,0,7500.0,False,1.0,False,1.0,False,34000.0,1,True,3385.0,0.0
9.17,641.9,36.0,0.024342071773988293,11.74,672.0,9.0,True,0,7000.0,False,0.0,False,0.0,False,110000.0,0,False,13313.0,0.0
11.48,688.8,36.0,0.062443438914027156,13.61,662.0,10.0,True,0,6000.0,False,0.0,True,0.0,False,38000.0,0,False,4848.0,0.0
11.48,1836.8,36.0,0.09040793006913102,26.11,687.0,3.0,True,1,16000.0,False,0.0,False,0.0,False,70000.0,0,False,14790.0,0.0
5.32,957.6,36.0,0.04817971735845703,8.48,757.0,1.0,True,0,18000.0,False,0.0,False,0.0,False,135000.0,0,True,15347.0,0.0
16.55,2329.4125,36.0,0.1869311508184431,36.27,712.0,2.0,True,1,14075.0,False,0.0,False,0.0,False,32000.0,0,False,16944.0,0.0
7.49,2247.0,36.0,0.08611974279297295,9.82,722.0,3.0,False,0,30000.0,False,0.0,True,2.0,False,130000.0,0,False,39025.0,0.0
17.86,4465.0,60.0,0.08934362207688328,11.05,677.0,4.0,False,0,25000.0,False,0.0,True,1.0,False,85000.0,0,False,18906.0,0.0
18.99,2914.965,36.0,0.11065364190651021,19.83,667.0,10.0,True,0,15350.0,False,1.0,False,1.0,False,61000.0,1,False,13950.0,0.0
11.99,2997.5,36.0,0.04743957488143535,10.59,697.0,6.0,True,0,25000.0,False,0.0,False,1.0,False,210000.0,0,False,20359.0,0.0
15.77,5361.8,36.0,0.12115615361149713,16.49,697.0,10.0,False,0,34000.0,False,0.0,False,0.0,False,118000.0,0,False,37546.0,0.0
15.77,1103.9,36.0,0.04905218956208758,7.28,672.0,10.0,False,0,7000.0,False,0.0,False,1.0,False,60000.0,0,False,1095.0,0.0
7.49,898.8,36.0,0.05970564709646457,24.94,772.0,10.0,True,1,12000.0,False,0.0,False,1.0,False,75000.0,0,False,2494.0,0.0
5.32,1489.6,36.0,0.03964021280096529,14.79,727.0,10.0,False,0,28000.0,False,0.0,False,1.0,False,255250.0,0,False,97456.0,0.0
9.8,494.9,36.0,0.0487293811856443,4.65,742.0,2.0,True,0,5050.0,False,0.0,False,0.0,False,40000.0,0,False,7439.0,0.0
17.97,6289.5,60.0,0.14285101592237173,33.32,707.0,10.0,True,1,35000.0,False,0.0,False,0.0,False,74600.0,0,False,24696.0,0.0
10.78,3234.0,36.0,0.16780666171513456,19.05,782.0,10.0,False,0,30000.0,False,0.0,False,2.0,False,70000.0,0,False,25214.0,0.0
19.89,5897.385,36.0,0.18592463245648622,29.51,677.0,2.0,False,1,29650.0,False,0.0,False,0.0,False,71000.0,0,False,19809.0,0.0
10.78,2263.8,36.0,0.06325539180998677,32.88,702.0,10.0,False,1,21000.0,False,0.0,False,0.0,False,130000.0,0,False,97456.0,1.0
18.99,5127.299999999999,36.0,0.18265797083615332,21.8,677.0,3.0,False,1,27000.0,False,0.0,False,0.0,False,65000.0,0,False,7009.0,2.0
9.8,490.0,36.0,0.01892365604046583,21.3,682.0,6.0,True,1,5000.0,False,0.0,False,2.0,False,102000.0,0,False,29073.0,0.0
5.32,1330.0,36.0,0.035392812091106396,9.14,752.0,10.0,False,0,25000.0,False,1.0,False,0.0,False,255250.0,1,False,7543.0,0.0
22.45,4490.0,60.0,0.08361395790631405,9.05,682.0,9.0,True,0,20000.0,False,0.0,False,0.0,False,80000.0,0,False,2663.0,0.0
11.48,918.4,36.0,0.07909827051884434,36.6,687.0,10.0,False,1,8000.0,False,0.0,True,0.0,False,40000.0,0,False,27176.0,0.0
9.8,1372.0,36.0,0.030884510776403903,25.43,692.0,4.0,False,1,14000.0,False,2.0,True,1.0,False,175000.0,1,False,41039.0,0.0
9.8,980.0,36.0,0.10030343967577679,23.71,717.0,5.0,True,1,10000.0,False,0.0,True,0.0,False,38480.0,0,False,9555.0,0.0
18.99,2848.5,60.0,0.0729294507279885,18.58,712.0,10.0,False,0,15000.0,False,0.0,False,0.0,False,64000.0,0,True,8062.0,0.0
15.77,1577.0,36.0,0.08243707362973418,36.3,672.0,10.0,False,1,10000.0,False,1.0,False,2.0,False,51000.0,1,False,6247.0,1.0
13.67,1230.3,36.0,0.14688629457860228,24.87,702.0,1.0,True,1,9000.0,False,0.0,False,1.0,False,25000.0,0,True,5276.0,0.0
16.59,1244.25,36.0,0.063793489562505,26.76,667.0,3.0,False,1,7500.0,False,0.0,False,1.0,False,50000.0,0,False,6731.0,1.0
11.99,3896.75,36.0,0.13531970912738214,33.33,707.0,10.0,False,1,32500.0,False,0.0,False,0.0,False,95700.0,0,False,30105.0,1.0
10.78,1401.4,36.0,0.1250397877984085,16.83,662.0,2.0,True,0,13000.0,False,1.0,False,0.0,False,40704.0,1,False,10790.0,0.0
7.91,474.6,36.0,0.07507796881247501,12.24,712.0,3.0,True,0,6000.0,False,0.0,True,0.0,False,30000.0,0,False,5841.0,0.0
18.99,1898.9999999999998,60.0,0.08310157000961231,20.64,677.0,5.0,False,1,10000.0,False,0.0,False,0.0,False,37440.0,0,False,9064.0,0.0
11.99,2398.0,36.0,0.0724502781514744,15.15,687.0,2.0,False,0,20000.0,False,0.0,False,0.0,False,110000.0,0,False,22093.0,0.0
21.48,3834.18,60.0,0.13767595031990967,30.25,672.0,0.0,False,1,17850.0,False,0.0,False,0.0,False,42500.0,0,False,10853.0,0.0
19.89,397.8,36.0,0.025438135496401233,16.53,662.0,6.0,False,0,2000.0,False,0.0,False,3.0,False,35000.0,0,False,2235.0,0.0
16.59,5806.5,36.0,0.1488685357757069,15.61,677.0,10.0,False,0,35000.0,False,0.0,False,1.0,False,100000.0,0,False,39713.0,0.0
18.49,2006.1649999999997,36.0,0.10080745341614908,0.0,797.0,10.0,False,0,10850.0,False,0.0,False,0.0,False,47000.0,0,False,0.0,0.0
7.89,1183.5,36.0,0.06624335387945232,13.58,717.0,2.0,False,0,15000.0,False,0.0,False,0.0,False,85000.0,0,False,20733.0,0.0
7.49,674.1,36.0,0.0671646804766856,16.54,737.0,10.0,False,0,9000.0,False,0.0,True,1.0,False,50000.0,0,False,13048.0,0.0
14.85,2286.9,36.0,0.04378160699120621,13.67,677.0,1.0,True,0,15400.0,False,0.0,False,2.0,False,146000.0,0,False,11019.0,1.0
11.99,1438.8,60.0,0.038302635985265274,34.22,672.0,10.0,False,1,12000.0,False,0.0,True,0.0,False,83600.0,0,False,97456.0,0.0
11.99,215.82,36.0,0.01887193517836473,5.31,732.0,3.0,False,0,1800.0,False,0.0,False,1.0,False,38000.0,0,False,1465.0,0.0
9.17,412.65,36.0,0.057361055577768896,17.6,677.0,10.0,True,0,4500.0,False,0.0,True,0.0,False,30000.0,0,False,4143.0,1.0
13.99,4896.5,60.0,0.09045772691923121,35.9,757.0,6.0,False,1,35000.0,False,0.0,False,1.0,False,108000.0,0,False,24021.0,0.0
13.44,2217.6,60.0,0.12293094131632984,28.74,712.0,10.0,True,1,16500.0,False,0.0,False,0.0,False,37000.0,0,False,14837.0,0.0
11.99,2589.84,60.0,0.12806718208477738,10.05,682.0,6.0,False,0,21600.0,False,0.0,True,1.0,False,45000.0,0,False,19397.0,0.0
17.27,4317.5,36.0,0.08946005399460054,21.33,662.0,10.0,False,1,25000.0,False,1.0,False,0.0,False,120000.0,1,False,35492.0,2.0
13.44,1344.0,36.0,0.1594873000940734,32.75,682.0,0.0,True,1,10000.0,False,0.0,False,2.0,False,25500.0,0,False,9621.0,0.0
13.99,293.79,36.0,0.01722066703991042,31.93,697.0,2.0,True,1,2100.0,False,0.0,False,0.0,False,50000.0,0,False,19152.0,0.0
13.67,1230.3,36.0,0.10493316577173542,21.33,712.0,0.0,True,1,9000.0,False,0.0,False,0.0,False,35000.0,0,False,5401.0,1.0
9.17,91.7,36.0,0.005884452101150556,12.76,667.0,1.0,True,0,1000.0,False,0.0,False,0.0,False,65000.0,0,False,0.0,2.0
12.88,1545.6,36.0,0.06372257012050729,24.37,677.0,0.0,False,1,12000.0,False,0.0,False,0.0,False,76000.0,0,False,21314.0,0.0
6.49,324.5,36.0,0.009677073026966717,15.38,692.0,4.0,False,0,5000.0,False,0.0,True,1.0,False,190000.0,0,False,57149.0,0.0
14.85,1782.0,36.0,0.15560789703861053,21.49,667.0,2.0,True,1,12000.0,False,1.0,False,1.0,False,32000.0,1,False,7958.0,0.0
8.38,1005.6000000000001,36.0,0.1134109767069879,18.17,672.0,1.0,True,0,12000.0,False,0.0,False,0.0,False,40000.0,0,False,7083.0,0.0
17.97,3594.0,36.0,0.04818012132524498,25.1,662.0,7.0,False,1,20000.0,False,0.0,False,0.0,False,180000.0,0,False,59126.0,0.0
9.17,458.5,36.0,0.02551114312007362,33.39,687.0,6.0,False,1,5000.0,False,1.0,False,0.0,False,74967.0,1,True,8770.0,0.0
10.78,2048.2,36.0,0.04800092896033855,18.42,667.0,10.0,False,0,19000.0,False,0.0,False,0.0,False,155000.0,0,False,14815.0,0.0
17.86,3947.06,36.0,0.1471888266781517,28.91,742.0,1.0,True,1,22100.0,False,0.0,False,0.0,False,65000.0,0,False,7173.0,0.0
9.17,1650.6,36.0,0.12517196248091328,30.92,707.0,10.0,True,1,18000.0,False,0.0,False,0.0,False,55000.0,0,True,20032.0,1.0
11.48,803.6,36.0,0.06752267628986638,15.52,682.0,1.0,False,0,7000.0,False,0.0,False,0.0,False,41000.0,0,False,10487.0,0.0
12.88,1932.0,60.0,0.07704972459065872,9.69,707.0,0.0,True,0,15000.0,False,1.0,True,3.0,False,53000.0,1,False,13146.0,0.0
23.13,6939.0,60.0,0.11694386981106054,15.92,662.0,8.0,True,0,30000.0,False,1.0,False,3.0,False,87000.0,1,False,16146.0,0.0
11.48,413.28,36.0,0.025888169853850073,14.1,722.0,3.0,False,0,3600.0,False,1.0,False,0.0,False,55000.0,1,False,3279.0,0.0
14.85,297.0,36.0,0.027664934026389445,20.6,682.0,7.0,True,1,2000.0,False,1.0,False,0.0,False,30000.0,1,True,3701.0,0.0
6.24,998.4,36.0,0.0781474964005759,21.53,757.0,9.0,False,1,16000.0,False,0.0,False,0.0,False,75000.0,0,False,47158.0,0.0
16.55,264.8,36.0,0.019429909745230206,19.66,672.0,10.0,True,0,1600.0,True,0.0,False,0.0,False,35000.0,0,False,5086.0,0.0
10.64,2660.0,36.0,0.1044854136367525,7.38,667.0,8.0,False,0,25000.0,False,0.0,False,0.0,False,93500.0,0,False,14657.0,0.0
11.48,1148.0,36.0,0.060850919830185195,28.82,662.0,5.0,False,1,10000.0,False,1.0,False,0.0,False,65000.0,1,False,3008.0,0.0
13.99,1818.7,60.0,0.07558610347413147,29.2,682.0,9.0,False,1,13000.0,False,0.0,False,1.0,False,48000.0,0,False,10497.0,0.0
13.44,1612.8,60.0,0.06616412061105334,21.32,667.0,7.0,False,1,12000.0,False,0.0,False,0.0,False,50000.0,0,False,10034.0,3.0
9.8,1568.0,36.0,0.053710569331895795,9.41,682.0,0.0,False,0,16000.0,False,0.0,False,0.0,False,115000.0,0,False,12049.0,0.0
6.49,649.0,36.0,0.03468852582726483,16.45,812.0,10.0,False,0,10000.0,False,0.0,True,0.0,False,106000.0,0,False,45381.0,0.0
5.32,1117.2,36.0,0.05092905269374279,10.07,717.0,5.0,True,0,21000.0,False,0.0,False,0.0,False,149000.0,0,False,24440.0,0.0
6.89,620.1,36.0,0.10085423482370047,7.96,702.0,6.0,True,0,9000.0,False,0.0,True,0.0,False,33000.0,0,False,7422.0,0.0
8.49,543.36,36.0,0.021077104997739363,5.1,677.0,3.0,False,0,6400.0,False,0.0,False,0.0,False,115000.0,0,False,10168.0,0.0
14.85,950.4,36.0,0.03589526022807112,11.97,662.0,8.0,False,0,6400.0,False,0.0,False,1.0,False,74000.0,0,False,12014.0,2.0
21.99,2638.8,60.0,0.0993781865440368,28.62,662.0,9.0,False,1,12000.0,False,0.0,False,2.0,False,40000.0,0,False,12461.0,0.0
9.8,2842.0,60.0,0.050062852012080654,14.36,687.0,9.0,False,0,29000.0,False,0.0,False,0.0,False,147000.0,0,False,17338.0,0.0
13.18,1449.8,60.0,0.032076756158788244,14.29,767.0,10.0,False,0,11000.0,False,0.0,False,1.0,False,94000.0,0,False,12111.0,0.0
7.91,1186.5,36.0,0.10239874936377519,25.77,707.0,7.0,False,1,15000.0,False,0.0,False,1.0,False,55000.0,0,False,11241.0,0.0
9.76,780.8,36.0,0.08816634296812523,33.95,672.0,0.0,False,1,8000.0,False,1.0,False,0.0,False,35000.0,1,False,6685.0,0.0
8.49,1273.5,36.0,0.047340265973402657,10.66,672.0,10.0,False,0,15000.0,False,0.0,False,0.0,False,120000.0,0,False,13833.0,0.0
9.76,878.4,36.0,0.038581522463671504,26.73,727.0,10.0,False,1,9000.0,False,0.0,True,0.0,False,90000.0,0,False,24735.0,0.0
8.38,1257.0000000000002,36.0,0.02222093378567903,11.24,677.0,10.0,False,0,15000.0,False,0.0,False,0.0,False,255250.0,0,False,55606.0,0.0
9.76,1454.24,60.0,0.06867519813858794,19.83,707.0,10.0,False,0,14900.0,False,0.0,False,0.0,False,55000.0,0,False,17167.0,1.0
7.89,1183.5,36.0,0.11490002448379989,15.36,682.0,6.0,False,0,15000.0,False,0.0,False,0.0,False,49000.0,0,False,8109.0,0.0
5.32,343.14,36.0,0.034273363524083986,21.96,727.0,2.0,True,1,6450.0,False,0.0,True,0.0,False,68000.0,0,False,7844.0,0.0
7.89,1025.7,36.0,0.08462754889721183,8.2,687.0,5.0,True,0,13000.0,False,0.0,True,1.0,False,57660.0,0,False,11075.0,0.0
6.99,978.6,36.0,0.04148913704284389,10.8,767.0,10.0,False,0,14000.0,False,0.0,False,0.0,False,125000.0,0,False,12785.0,1.0
11.48,2488.29,60.0,0.07146128080787882,33.53,747.0,3.0,True,1,21675.0,False,0.0,False,0.0,False,80000.0,0,False,21964.0,0.0
11.99,719.4,36.0,0.04687367678193366,25.04,707.0,10.0,True,1,6000.0,False,1.0,False,0.0,False,51000.0,1,False,7346.0,0.0
20.99,907.8175,36.0,0.026416797276117385,16.46,667.0,7.0,True,0,4325.0,False,0.0,False,2.0,False,74000.0,0,False,2162.0,0.0
7.91,553.7,36.0,0.05475381154711322,31.47,692.0,3.0,False,1,7000.0,False,1.0,True,0.0,False,48000.0,1,False,5106.0,0.0
5.32,798.0,36.0,0.09853777357667419,25.25,692.0,0.0,True,1,15000.0,False,0.0,True,0.0,False,55000.0,0,False,21754.0,0.0
24.24,4544.999999999999,36.0,0.1264908872764669,23.06,682.0,3.0,False,1,18750.0,False,0.0,False,5.0,False,70000.0,0,False,3971.0,1.0
11.99,2757.7,60.0,0.06569401187991653,17.77,707.0,7.0,False,0,23000.0,False,0.0,False,0.0,False,93423.0,0,False,40867.0,0.0
9.17,733.6,36.0,0.034000799893347554,24.84,712.0,5.0,False,1,8000.0,False,0.0,False,0.0,False,90000.0,0,False,24612.0,0.0
9.17,2200.8,36.0,0.0633133809615756,4.37,707.0,2.0,True,0,24000.0,False,0.0,True,0.0,False,145000.0,0,False,19770.0,0.0
9.8,509.6000000000001,36.0,0.03935779816513762,6.31,672.0,3.0,True,0,5200.0,False,0.0,True,0.0,False,51000.0,0,False,3445.0,0.0
13.18,2636.0,36.0,0.093176113639498,34.86,707.0,9.0,False,1,20000.0,False,0.0,False,0.0,False,87000.0,0,False,20917.0,0.0
9.76,2049.6,36.0,0.04794334130120938,12.16,692.0,10.0,False,0,21000.0,False,0.0,False,2.0,False,169000.0,0,False,17916.0,0.0
10.78,431.2,36.0,0.043498833722092636,0.0,732.0,2.0,False,0,4000.0,False,0.0,False,0.0,False,36000.0,0,False,0.0,0.0
8.38,2933.0,36.0,0.10759145449224466,16.36,687.0,8.0,False,0,35000.0,False,0.0,True,1.0,False,123000.0,0,False,43783.0,0.0
19.89,5967.0,60.0,0.13591784265554477,19.89,687.0,10.0,False,0,30000.0,False,0.0,False,1.0,False,70000.0,0,False,26699.0,0.0
11.48,2066.4,36.0,0.08278844812351764,31.23,757.0,10.0,True,1,18000.0,False,0.0,False,1.0,False,86000.0,0,False,10053.0,0.0
16.55,2482.5,60.0,0.08201955121084203,23.87,697.0,9.0,False,1,15000.0,False,1.0,False,2.0,False,54000.0,1,False,916.0,0.0
13.67,3417.5,60.0,0.07293057719024966,23.88,712.0,6.0,False,1,25000.0,False,2.0,False,1.0,False,95000.0,1,False,13277.0,0.0
19.99,5097.45,60.0,0.10795269298385808,13.12,762.0,10.0,False,0,25500.0,True,0.0,False,1.0,False,75072.0,0,False,2904.0,0.0
7.91,949.2,60.0,0.046986389731019804,19.61,732.0,10.0,True,0,12000.0,False,0.0,True,0.0,False,62000.0,0,False,13570.0,0.0
9.17,1100.4,60.0,0.02308402301326031,6.38,747.0,10.0,False,0,12000.0,False,0.0,False,2.0,False,130000.0,0,False,6997.0,1.0
14.85,1737.45,36.0,0.1277691255393034,33.99,682.0,3.0,False,1,11700.0,False,0.0,True,2.0,False,38000.0,0,False,16846.0,0.0
16.59,1882.965,36.0,0.2079328165374677,30.4,662.0,4.0,False,1,11350.0,False,0.0,True,0.0,False,23208.0,0,False,10198.0,1.0
11.99,2398.0,36.0,0.06753889434972715,25.76,707.0,10.0,False,1,20000.0,False,0.0,True,0.0,False,118000.0,0,False,32326.0,0.0
13.44,1344.0,36.0,0.03129588038027259,11.13,707.0,8.0,False,0,10000.0,False,0.0,False,1.0,False,130000.0,0,False,1818.0,2.0
13.67,3075.75,36.0,0.17955194119716933,25.95,677.0,10.0,True,1,22500.0,False,3.0,False,2.0,False,51142.0,1,False,5300.0,0.0
11.99,4196.5,60.0,0.07296628441083648,6.46,687.0,10.0,False,0,35000.0,False,0.0,False,0.0,False,128000.0,0,False,14277.0,0.0
8.38,838.0000000000001,36.0,0.0420103986135182,13.12,697.0,2.0,True,0,10000.0,False,0.0,False,1.0,False,90000.0,0,False,10896.0,0.0
7.91,474.6,36.0,0.040959063477059555,19.18,687.0,1.0,True,0,6000.0,False,0.0,True,1.0,False,55000.0,0,False,8566.0,0.0
11.48,1377.6,36.0,0.07910417916416718,21.78,702.0,8.0,True,1,12000.0,False,1.0,False,0.0,False,60000.0,1,False,14351.0,0.0
12.88,966.0,36.0,0.06053267215868191,26.26,667.0,3.0,True,1,7500.0,False,0.0,False,1.0,False,50000.0,0,True,816.0,0.0
7.89,1183.5,36.0,0.07038294255861621,16.14,712.0,9.0,True,0,15000.0,False,0.0,False,1.0,False,80000.0,0,False,8422.0,0.0
18.49,3328.2,60.0,0.03822304361018398,15.54,672.0,10.0,True,0,18000.0,False,0.0,False,0.0,False,145000.0,0,False,36333.0,0.0
16.59,165.9,36.0,0.019683509161576903,37.44,677.0,6.0,True,1,1000.0,False,0.0,False,1.0,False,21600.0,0,False,9568.0,0.0
13.99,419.7,36.0,0.06272894146440955,38.21,687.0,0.0,True,1,3000.0,False,0.0,False,0.0,False,19600.0,0,False,2934.0,0.0
19.89,3336.5475,60.0,0.07189266605415338,29.91,677.0,1.0,False,1,16775.0,False,1.0,False,5.0,False,74000.0,1,False,9911.0,0.0
10.64,510.72,36.0,0.02799438906464514,15.14,667.0,6.0,True,0,4800.0,False,1.0,False,1.0,False,67000.0,1,False,7045.0,0.0
21.99,3298.5,60.0,0.13429158110882955,21.34,672.0,8.0,True,1,15000.0,False,0.0,False,1.0,False,37000.0,0,False,10157.0,0.0
18.99,2425.9725,60.0,0.10570987982558756,26.68,672.0,0.0,True,1,12775.0,False,0.0,False,0.0,False,37600.0,0,False,24289.0,0.0
11.22,1683.0,36.0,0.10945345478782492,19.42,682.0,2.0,True,0,15000.0,False,0.0,True,0.0,False,54000.0,0,False,15966.0,0.0
18.99,1443.24,36.0,0.056166823497781966,18.76,677.0,3.0,True,0,7600.0,False,0.0,False,1.0,False,59500.0,0,False,4344.0,0.0
